,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List,PubMed count,PubMed count avg
2943,67,"['B20', 'B24']",Digitoxin,0.014762834,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[4],4.0
2944,67,"['B20', 'B24']",Testosterone propionate,0.020532217,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[5, 0]",2.5
2945,67,"['B20', 'B24']",Ethylmorphine,0.009894934,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[4, 0]",2.0
2946,67,"['B20', 'B24']",Ketazolam,0.027017577,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
2947,67,"['B20', 'B24']",Lopinavir,0.027017577,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[545, 2277]",1411.0
2948,67,"['B20', 'B24']",Thiotepa,0.020383653,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[9, 6]",7.5
2949,67,"['B20', 'B24']",Metamizole,0.044469105,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[11, 4]",7.5
2950,67,"['B20', 'B24']",Maraviroc,0.020383653,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[804],804.0
2951,67,"['B20', 'B24']",Nilotinib,0.034565055,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[8, 8]",8.0
2952,67,"['B20', 'B24']",Indacaterol,0.003111259,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
2953,67,"['B20', 'B24']",Telaprevir,0.001283752,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[39, 146]",92.5
2954,67,"['B20', 'B24']",Apremilast,0.020532217,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[3, 15]",9.0
2955,67,"['B20', 'B24']",Trastuzumab emtansine,0.003111259,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 1]",0.5
2956,67,"['B20', 'B24']",Romidepsin,0.005481772,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[24, 54]",39.0
2957,67,"['B20', 'B24']",Prasugrel,0.014762834,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[2, 8]",5.0
2958,67,"['B20', 'B24']",Rivaroxaban,0.006099016,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[2, 7]",4.5
2959,67,"['B20', 'B24']",Udenafil,0.044469105,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
2960,67,"['B20', 'B24']",Temsirolimus,0.00038673,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 2]",1.0
2961,67,"['B20', 'B24']",Simeprevir,0.043170795,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[25, 69]",47.0
2962,67,"['B20', 'B24']",Ambrisentan,0.043170795,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[1, 4]",2.5
2963,67,"['B20', 'B24']",Oxymetholone,0.000527856,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[0],0.0
2964,67,"['B20', 'B24']",Armodafinil,0.014762834,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[6, 11]",8.5
2965,67,"['B20', 'B24']",Midostaurin,0.001759191,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[1, 2]",1.5
2966,67,"['B20', 'B24']",Apixaban,0.034565055,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 5]",2.5
2967,67,"['B20', 'B24']",Axitinib,0.034565055,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[3, 0]",1.5
2968,67,"['B20', 'B24']",Isavuconazonium,0.020383653,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[2, 2]",2.0
2969,67,"['B20', 'B24']",Artemether,0.009894934,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[2025, 70]",1047.5
2970,67,"['B20', 'B24']",Methyltestosterone,0.027017577,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[5, 1]",3.0
2971,67,"['B20', 'B24']",Gestodene,0.044469105,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 2]",1.0
2972,67,"['B20', 'B24']",Cabazitaxel,0.027017577,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
2973,67,"['B20', 'B24']",Ivacaftor,0.00038673,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
2974,67,"['B20', 'B24']",Lomitapide,0.044469105,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
2975,67,"['B20', 'B24']",Vismodegib,0.027017577,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[3, 3]",3.0
2976,67,"['B20', 'B24']",Rilpivirine,0.004105238,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[283, 1013]",648.0
2977,67,"['B20', 'B24']",Crizotinib,0.00038673,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[2, 0]",1.0
2978,67,"['B20', 'B24']",Brentuximab vedotin,0.044469105,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[1, 11]",6.0
2979,67,"['B20', 'B24']",Boceprevir,0.003111259,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[29, 87]",58.0
2980,67,"['B20', 'B24']",Linagliptin,0.044469105,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[1, 1]",1.0
2981,67,"['B20', 'B24']",Perampanel,0.044469105,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[1],1.0
2982,67,"['B20', 'B24']",Mirabegron,0.020532217,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 1]",0.5
2983,67,"['B20', 'B24']",Enzalutamide,0.00014811,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 3]",1.5
2984,67,"['B20', 'B24']",Ponatinib,0.030097672,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[3],3.0
2985,67,"['B20', 'B24']",Fluticasone furoate,0.044469105,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
2986,67,"['B20', 'B24']",Canagliflozin,0.027017577,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 2]",1.0
2987,67,"['B20', 'B24']",Ibrutinib,0.009894934,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[9, 7]",8.0
2988,67,"['B20', 'B24']",Idelalisib,1.587271166300412e-05,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[4, 3]",3.5
2989,67,"['B20', 'B24']",Cobicistat,1.936205734678801e-05,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[163, 536]",349.5
2990,67,"['B20', 'B24']",Vilanterol,0.020383653,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
2991,67,"['B20', 'B24']",Daclatasvir,4.36326719516812e-05,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[32, 99]",65.5
2992,67,"['B20', 'B24']",Copper,0.009186127,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[610, 230]",420.0
2993,67,"['B20', 'B24']",Lumacaftor,0.001283752,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
2994,67,"['B20', 'B24']",Paritaprevir,0.014762834,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[27, 59]",43.0
2995,67,"['B20', 'B24']",Opium,0.014762834,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[24, 81]",52.5
2996,67,"['B20', 'B24']",Coccidioides immitis spherule,0.020383653,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[7],7.0
2997,67,"['B20', 'B24']",Elbasvir,1.476578149919162e-06,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[6, 28]",17.0
2998,67,"['B20', 'B24']",Grazoprevir,0.014762834,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[7, 29]",18.0
2999,67,"['B20', 'B24']",Asunaprevir,0.004105238,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[3, 10]",6.5
3000,67,"['B20', 'B24']",Velpatasvir,0.020532217,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[14, 42]",28.0
3001,67,"['B20', 'B24']",Isavuconazole,0.03422416,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[13, 18]",15.5
3002,67,"['B20', 'B24']",Vinflunine,0.009894934,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
3003,67,"['B20', 'B24']",Curcumin,0.007081272,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[176, 61]",118.5
3004,67,"['B20', 'B24']",Tezacaftor,0.003111259,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[0],0.0
3005,67,"['B20', 'B24']",Abemaciclib,0.034565055,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[2],2.0
3006,67,"['B20', 'B24']",Rucaparib,0.005954834,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 2]",1.0
3007,67,"['B20', 'B24']",Copanlisib,4.6203017524995835e-06,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[1, 0]",0.5
3008,67,"['B20', 'B24']",Ibalizumab,0.001060802,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[10, 78]",44.0
3009,67,"['B20', 'B24']",Troleandomycin,0.000527856,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[3, 0]",1.5
3010,67,"['B20', 'B24']",Testosterone cypionate,0.000227719,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[1, 5]",3.0
3011,67,"['B20', 'B24']",Testosterone enanthate,0.000227719,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[4],4.0
3012,67,"['B20', 'B24']",Testosterone undecanoate,0.000227719,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 1]",0.5
3013,67,"['B20', 'B24']",Estradiol acetate,0.032145747,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']",[10],10.0
3014,67,"['B20', 'B24']",Estradiol benzoate,0.032145747,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[3, 0]",1.5
3015,67,"['B20', 'B24']",Estradiol cypionate,0.032145747,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[5, 1]",3.0
3016,67,"['B20', 'B24']",Estradiol dienanthate,0.032145747,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[0, 0]",0.0
3017,67,"['B20', 'B24']",Estradiol valerate,0.032145747,"['human immunodeficiency virus [hiv] disease resulting in infectious and parasitic diseases', 'human immunodeficiency virus [hiv] disease']","[235, 207]",221.0
3018,68,"['B27', 'J03', 'J35', 'J36']",Carboplatin,0.044784881,"['infectious mononucleosis', 'acute tonsillitis', 'chronic diseases of tonsils and adenoids', 'peritonsillar abscess']","[0, 2, 33, 0]",8.75
3019,70,"['C62', 'C78', 'D40']",Carbocisteine,0.031807693,"['malignant neoplasm of testis', 'secondary malignant neoplasm of respiratory and digestive organs', 'neoplasm of uncertain or unknown behaviour of male genital organs']","[0, 1, 0]",0.3333333333333333
3020,70,"['C62', 'C78', 'D40']",Ancestim,0.031807693,"['malignant neoplasm of testis', 'secondary malignant neoplasm of respiratory and digestive organs', 'neoplasm of uncertain or unknown behaviour of male genital organs']","[0, 0, 0]",0.0
3021,72,"['N18', 'D64', 'N19']",Hyaluronidase,0.011938459,"['chronic renal failure', 'anaemias', 'renal failure']","[5, 28, 24]",19.0
3022,72,"['N18', 'D64', 'N19']",Cyclosporine,0.000116566,"['chronic renal failure', 'anaemias', 'renal failure']","[1819, 2971, 3832]",2874.0
3023,72,"['N18', 'D64', 'N19']",Vitamin C,0.016309069,"['chronic renal failure', 'anaemias', 'renal failure']","[314, 1558, 679]",850.3333333333334
3024,72,"['N18', 'D64', 'N19']",Icosapent,0.029437667,"['chronic renal failure', 'anaemias', 'renal failure']","[62, 53, 131]",82.0
3025,72,"['N18', 'D64', 'N19']",Cholecalciferol,0.029437667,"['chronic renal failure', 'anaemias', 'renal failure']","[1437, 216, 2137]",1263.3333333333333
3026,72,"['N18', 'D64', 'N19']",Menadione,0.009521974,"['chronic renal failure', 'anaemias', 'renal failure']","[3, 28, 9]",13.333333333333334
3027,72,"['N18', 'D64', 'N19']",Pravastatin,1.2022187328768768e-06,"['chronic renal failure', 'anaemias', 'renal failure']","[47, 5, 118]",56.666666666666664
3028,72,"['N18', 'D64', 'N19']",Fluvoxamine,0.000175402,"['chronic renal failure', 'anaemias', 'renal failure']","[3, 2, 11]",5.333333333333333
3029,72,"['N18', 'D64', 'N19']",Valsartan,4.762950210938025e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[290, 22, 635]",315.6666666666667
3030,72,"['N18', 'D64', 'N19']",Nicotine,0.033891442,"['chronic renal failure', 'anaemias', 'renal failure']","[59, 62, 117]",79.33333333333333
3031,72,"['N18', 'D64', 'N19']",Fluconazole,0.012447778,"['chronic renal failure', 'anaemias', 'renal failure']","[93, 116, 303]",170.66666666666666
3032,72,"['N18', 'D64', 'N19']",Erythromycin,3.259484527728529e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[116, 228, 295]",213.0
3033,72,"['N18', 'D64', 'N19']",Caffeine,0.001298315,"['chronic renal failure', 'anaemias', 'renal failure']","[68, 87, 177]",110.66666666666667
3034,72,"['N18', 'D64', 'N19']",Reserpine,0.000636807,"['chronic renal failure', 'anaemias', 'renal failure']","[26, 16, 61]",34.333333333333336
3035,72,"['N18', 'D64', 'N19']",Ticlopidine,0.001354881,"['chronic renal failure', 'anaemias', 'renal failure']","[93, 175, 281]",183.0
3036,72,"['N18', 'D64', 'N19']",Pantoprazole,0.009356967,"['chronic renal failure', 'anaemias', 'renal failure']","[8, 27, 41]",25.333333333333332
3037,72,"['N18', 'D64', 'N19']",Nelfinavir,1.4990244628222442e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[2, 10, 11]",7.666666666666667
3038,72,"['N18', 'D64', 'N19']",Indinavir,6.556306350699671e-06,"['chronic renal failure', 'anaemias', 'renal failure']","[23, 21, 76]",40.0
3039,72,"['N18', 'D64', 'N19']",Lovastatin,4.3574617249816034e-08,"['chronic renal failure', 'anaemias', 'renal failure']","[111, 27, 299]",145.66666666666666
3040,72,"['N18', 'D64', 'N19']",Nevirapine,0.012447778,"['chronic renal failure', 'anaemias', 'renal failure']","[5, 99, 32]",45.333333333333336
3041,72,"['N18', 'D64', 'N19']",Mesalazine,0.009356967,"['chronic renal failure', 'anaemias', 'renal failure']","[18, 82, 75]",58.333333333333336
3042,72,"['N18', 'D64', 'N19']",Dapsone,0.003949884,"['chronic renal failure', 'anaemias', 'renal failure']","[11, 352, 44]",135.66666666666666
3043,72,"['N18', 'D64', 'N19']",Phenytoin,4.078826900385758e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[88, 203, 236]",175.66666666666666
3044,72,"['N18', 'D64', 'N19']",Clotrimazole,0.011031314,"['chronic renal failure', 'anaemias', 'renal failure']","[2, 46, 8]",18.666666666666668
3045,72,"['N18', 'D64', 'N19']",Carmustine,0.011938459,"['chronic renal failure', 'anaemias', 'renal failure']","[9, 51, 30]",30.0
3046,72,"['N18', 'D64', 'N19']",Olmesartan,1.2403144014224575e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[47, 6, 115]",56.0
3047,72,"['N18', 'D64', 'N19']",Theophylline,0.016309069,"['chronic renal failure', 'anaemias', 'renal failure']","[76, 42, 299]",139.0
3048,72,"['N18', 'D64', 'N19']",Liothyronine,0.005879188,"['chronic renal failure', 'anaemias', 'renal failure']","[231, 199, 368]",266.0
3049,72,"['N18', 'D64', 'N19']",Lidocaine,0.008222357,"['chronic renal failure', 'anaemias', 'renal failure']","[89, 52, 155]",98.66666666666667
3050,72,"['N18', 'D64', 'N19']",Conjugated estrogens,0.000180925,"['chronic renal failure', 'anaemias', 'renal failure']","[14, 24, 23]",20.333333333333332
3051,72,"['N18', 'D64', 'N19']",Morphine,0.003148067,"['chronic renal failure', 'anaemias', 'renal failure']","[160, 297, 436]",297.6666666666667
3052,72,"['N18', 'D64', 'N19']",Valproic Acid,9.39259566490638e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[35, 112, 138]",95.0
3053,72,"['N18', 'D64', 'N19']",Acetaminophen,0.000180925,"['chronic renal failure', 'anaemias', 'renal failure']","[234, 216, 787]",412.3333333333333
3054,72,"['N18', 'D64', 'N19']",Gefitinib,0.001354881,"['chronic renal failure', 'anaemias', 'renal failure']","[9, 64, 29]",34.0
3055,72,"['N18', 'D64', 'N19']",Codeine,0.020153097,"['chronic renal failure', 'anaemias', 'renal failure']","[53, 58, 109]",73.33333333333333
3056,72,"['N18', 'D64', 'N19']",Amitriptyline,0.003520779,"['chronic renal failure', 'anaemias', 'renal failure']","[12, 10, 37]",19.666666666666668
3057,72,"['N18', 'D64', 'N19']",Nitroprusside,0.026201265,"['chronic renal failure', 'anaemias', 'renal failure']","[100, 56, 306]",154.0
3058,72,"['N18', 'D64', 'N19']",Indomethacin,1.7204573180680642e-06,"['chronic renal failure', 'anaemias', 'renal failure']","[153, 159, 632]",314.6666666666667
3059,72,"['N18', 'D64', 'N19']",Methadone,0.008222357,"['chronic renal failure', 'anaemias', 'renal failure']","[35, 40, 92]",55.666666666666664
3060,72,"['N18', 'D64', 'N19']",Omeprazole,0.003949884,"['chronic renal failure', 'anaemias', 'renal failure']","[47, 124, 154]",108.33333333333333
3061,72,"['N18', 'D64', 'N19']",Terfenadine,0.0406314,"['chronic renal failure', 'anaemias', 'renal failure']","[6, 1, 11]",6.0
3062,72,"['N18', 'D64', 'N19']",Diltiazem,0.012447778,"['chronic renal failure', 'anaemias', 'renal failure']","[56, 15, 189]",86.66666666666667
3063,72,"['N18', 'D64', 'N19']",Aminohippuric acid,0.003148067,"['chronic renal failure', 'anaemias', 'renal failure']","[58, 10, 215]",94.33333333333333
3064,72,"['N18', 'D64', 'N19']",Megestrol acetate,0.026201265,"['chronic renal failure', 'anaemias', 'renal failure']","[16, 13, 23]",17.333333333333332
3065,72,"['N18', 'D64', 'N19']",Grepafloxacin,3.259484527728529e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[1, 2, 7]",3.3333333333333335
3066,72,"['N18', 'D64', 'N19']",Amlodipine,0.001067226,"['chronic renal failure', 'anaemias', 'renal failure']","[155, 47, 355]",185.66666666666666
3067,72,"['N18', 'D64', 'N19']",Digoxin,0.0406314,"['chronic renal failure', 'anaemias', 'renal failure']","[407, 103, 833]",447.6666666666667
3068,72,"['N18', 'D64', 'N19']",Beclomethasone dipropionate,0.026201265,"['chronic renal failure', 'anaemias', 'renal failure']","[1, 2, 1]",1.3333333333333333
3069,72,"['N18', 'D64', 'N19']",Progesterone,1.335362348572113e-06,"['chronic renal failure', 'anaemias', 'renal failure']","[60, 398, 138]",198.66666666666666
3070,72,"['N18', 'D64', 'N19']",Sorafenib,0.000223823,"['chronic renal failure', 'anaemias', 'renal failure']","[20, 103, 188]",103.66666666666667
3071,72,"['N18', 'D64', 'N19']",Nisoldipine,0.016037098,"['chronic renal failure', 'anaemias', 'renal failure']","[12, 1, 23]",12.0
3072,72,"['N18', 'D64', 'N19']",Rosiglitazone,0.000328514,"['chronic renal failure', 'anaemias', 'renal failure']","[32, 24, 97]",51.0
3073,72,"['N18', 'D64', 'N19']",Spironolactone,0.003148067,"['chronic renal failure', 'anaemias', 'renal failure']","[420, 42, 883]",448.3333333333333
3074,72,"['N18', 'D64', 'N19']",Streptozocin,0.004481128,"['chronic renal failure', 'anaemias', 'renal failure']","[39, 29, 205]",91.0
3075,72,"['N18', 'D64', 'N19']",Cerivastatin,1.9849541843108465e-07,"['chronic renal failure', 'anaemias', 'renal failure']","[7, 0, 38]",15.0
3076,72,"['N18', 'D64', 'N19']",Trimethoprim,0.004481128,"['chronic renal failure', 'anaemias', 'renal failure']","[122, 385, 390]",299.0
3077,72,"['N18', 'D64', 'N19']",Betamethasone,0.043118065,"['chronic renal failure', 'anaemias', 'renal failure']","[12, 42, 25]",26.333333333333332
3078,72,"['N18', 'D64', 'N19']",Lansoprazole,0.003148067,"['chronic renal failure', 'anaemias', 'renal failure']","[9, 28, 33]",23.333333333333332
3079,72,"['N18', 'D64', 'N19']",Levothyroxine,2.1360473022183345e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[340, 497, 666]",501.0
3080,72,"['N18', 'D64', 'N19']",Prazosin,0.0406314,"['chronic renal failure', 'anaemias', 'renal failure']","[65, 4, 132]",67.0
3081,72,"['N18', 'D64', 'N19']",Nabumetone,0.001323289,"['chronic renal failure', 'anaemias', 'renal failure']","[6, 1, 14]",7.0
3082,72,"['N18', 'D64', 'N19']",Quinine,2.991192019033583e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[30, 357, 237]",208.0
3083,72,"['N18', 'D64', 'N19']",Fluoxetine,0.006947801,"['chronic renal failure', 'anaemias', 'renal failure']","[21, 30]",25.5
3084,72,"['N18', 'D64', 'N19']",Celecoxib,0.024538976,"['chronic renal failure', 'anaemias', 'renal failure']","[26, 41, 107]",58.0
3085,72,"['N18', 'D64', 'N19']",Zidovudine,9.184099439856006e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[37, 600, 92]",243.0
3086,72,"['N18', 'D64', 'N19']",Flutamide,0.012447778,"['chronic renal failure', 'anaemias', 'renal failure']","[1, 21, 11]",11.0
3087,72,"['N18', 'D64', 'N19']",Tolmetin,0.004481128,"['chronic renal failure', 'anaemias', 'renal failure']","[7, 19, 58]",28.0
3088,72,"['N18', 'D64', 'N19']",Cimetidine,0.001862594,"['chronic renal failure', 'anaemias', 'renal failure']","[87, 68, 222]",125.66666666666667
3089,72,"['N18', 'D64', 'N19']",Haloperidol,0.006947801,"['chronic renal failure', 'anaemias', 'renal failure']","[12, 16, 71]",33.0
3090,72,"['N18', 'D64', 'N19']",Ritonavir,5.684596359430334e-09,"['chronic renal failure', 'anaemias', 'renal failure']","[90, 97, 261]",149.33333333333334
3091,72,"['N18', 'D64', 'N19']",Cisplatin,2.8776214689078467e-06,"['chronic renal failure', 'anaemias', 'renal failure']","[206, 2441, 2921]",1856.0
3092,72,"['N18', 'D64', 'N19']",Albendazole,0.004481128,"['chronic renal failure', 'anaemias', 'renal failure']","[14, 205, 40]",86.33333333333333
3093,72,"['N18', 'D64', 'N19']",Caspofungin,0.006718901,"['chronic renal failure', 'anaemias', 'renal failure']","[21, 36, 101]",52.666666666666664
3094,72,"['N18', 'D64', 'N19']",Oxaliplatin,5.45596439419583e-05,"['chronic renal failure', 'anaemias', 'renal failure']","[16, 572, 89]",225.66666666666666
3095,72,"['N18', 'D64', 'N19']",Erlotinib,1.9849541843108465e-07,"['chronic renal failure', 'anaemias', 'renal failure']","[5, 73, 31]",36.333333333333336
3096,72,"['N18', 'D64', 'N19']",Rofecoxib,0.009356967,"['chronic renal failure', 'anaemias', 'renal failure']","[16, 7, 71]",31.333333333333332
3097,72,"['N18', 'D64', 'N19']",Ciprofloxacin,0.020153097,"['chronic renal failure', 'anaemias', 'renal failure']","[130, 153, 381]",221.33333333333334
3098,72,"['N18', 'D64', 'N19']",Toremifene,0.004481128,"['chronic renal failure', 'anaemias', 'renal failure']","[0, 2, 1]",1.0
3099,72,"['N18', 'D64', 'N19']",Vincristine,0.003148067,"['chronic renal failure', 'anaemias', 'renal failure']","[70, 833, 349]",417.3333333333333
3100,72,"['N18', 'D64', 'N19']",Benazepril,0.043118065,"['chronic renal failure', 'anaemias', 'renal failure']","[64, 5, 128]",65.66666666666667
3101,72,"['N18', 'D64', 'N19']",Fluorouracil,0.00068546,"['chronic renal failure', 'anaemias', 'renal failure']","[65, 1680, 291]",678.6666666666666
3102,72,"['N18', 'D64', 'N19']",Piroxicam,0.009356967,"['chronic renal failure', 'anaemias', 'renal failure']","[11, 24, 50]",28.333333333333332
