,Trajectory,Disease list,Drug,FDR,Disease Consensus Name List
3776,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Loxapine,0.006822897,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3777,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Remoxipride,1.4618863121267246e-05,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3778,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Pramipexole,0.0026755,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3779,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Promazine,0.000550367,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3780,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Zolpidem,0.001070286,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3781,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Prochlorperazine,0.001624082,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3782,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Cerivastatin,0.00010021,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3783,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Pethidine,2.9397293629096033e-05,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3784,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Loratadine,0.029868761,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3785,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Imipramine,6.144936868084427e-06,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3786,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Quinine,0.004318571,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3787,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Fluoxetine,1.545323781486102e-06,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3788,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Chlorpromazine,5.3335489893329835e-06,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3789,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Buspirone,6.840912385934657e-07,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3790,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Oxycodone,3.3849495833789584e-08,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3791,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Cimetidine,0.012715521,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3792,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Haloperidol,1.545323781486102e-06,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3793,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Ritonavir,5.495813674019217e-06,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3794,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Dextromethorphan,1.0430943013532811e-06,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3795,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Lercanidipine,0.000288462,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3796,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Erlotinib,0.001487253,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3797,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Cyclophosphamide,0.000483259,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3798,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Ciprofloxacin,0.006853153,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3799,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Nortriptyline,0.000717743,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3800,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Vincristine,0.014770763,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3801,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Amoxapine,0.000147605,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3802,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Lamotrigine,0.042367791,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3803,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Carbamazepine,0.003448408,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3804,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Propranolol,0.000151054,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3805,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Fenfluramine,0.008954795,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3806,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Clonidine,0.022086995,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3807,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Voriconazole,0.004997659,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3808,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Diclofenac,0.022086995,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3809,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Fluticasone propionate,0.029868761,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3810,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Lisuride,1.9639889554393924e-05,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3811,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Ethosuximide,0.000674539,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3812,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Cisapride,0.00010021,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3813,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Chloroquine,0.039537611,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3814,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Butorphanol,0.001624082,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3815,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Bisoprolol,0.004629711,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3816,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Imatinib,0.001829792,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3817,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Nicardipine,0.012715521,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3818,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Fluphenazine,0.000306289,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3819,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Testosterone,0.000481743,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3820,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Efavirenz,3.91155398056203e-05,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3821,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Prednisone,0.021573256,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3822,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Astemizole,0.000306289,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3823,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Simvastatin,0.000412097,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3824,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Dextropropoxyphene,5.3335489893329835e-06,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3825,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Estrone,0.007814,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3826,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Trazodone,2.6752820650407915e-06,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3827,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Verapamil,0.019248046,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3828,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Aprepitant,0.021573256,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3829,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Tamoxifen,0.005997597,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3830,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Losartan,0.026305833,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3831,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Midazolam,0.000481743,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3832,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Mycophenolate mofetil,0.006462849,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3833,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Ergotamine,0.004318571,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3834,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Eplerenone,0.008954795,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3835,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Amprenavir,0.000306289,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3836,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Naltrexone,0.000674539,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3837,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Delavirdine,0.003478183,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3838,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Sufentanil,7.840572562527327e-05,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
3839,77,"['F11', 'F13', 'F19', 'B18', 'B24', 'F14', 'F15']",Apomorphine,0.0026755,"['mental and behavioural disorders due to use of opioids', 'mental and behavioural disorders due to use of sedatives or hypnotics', 'mental and behavioural disorders due to multiple drug use and use of psychoactive substances', 'chronic viral hepatitis', 'human immunodeficiency virus [hiv] disease', 'mental and behavioural disorders due to use of cocaine', 'mental and behavioural disorders due to use of stimulants, including caffeine']"
