icd_1,icd_2,ji
D21,K60,0.0
D21,I84,0.0
D21,K62,0.0
D21,D12,0.0
D21,K64,0.0
D21,N62,0.0
L50,A49,0.02631578947368421
L50,B27,0.0
L50,J03,0.0
L50,J11,0.0
L50,J38,0.0
L50,M54,0.0
L50,G54,0.0
L50,M71,0.0
L50,M76,0.0
L50,E61,0.0
L50,N62,0.0
N62,A49,0.0
N62,J42,0.0
N62,E61,0.0
N62,F17,0.0
N62,K04,0.0
N62,J39,0.0
N62,K08,0.0
N62,K12,0.0
N62,L08,0.0
N62,D52,0.0
N62,J41,0.0
N62,L71,0.0
N62,J13,0.0
B25,H10,0.0
B25,N05,0.0
B25,I13,0.0
H10,E78,0.0
H10,F70,0.0
H10,H90,0.0
H10,H91,0.0
H10,J40,0.0
H10,N43,0.0
H10,F10,0.0
H10,H93,0.0
H10,D53,0.0
H10,F34,0.0
H10,F05,0.0
H10,G31,0.0
H10,K72,0.0
H10,L21,0.0
H10,J41,0.0
H10,J44,0.003745318352059925
H10,J47,0.0
H10,G61,0.0
H10,J82,0.0
H10,I13,0.0
H10,N05,0.0
H10,H16,0.0
H10,H81,0.0
H10,K30,0.0
H10,M40,0.0
H10,G57,0.0
H10,I06,0.0
H10,D29,0.0
H10,N02,0.0
H10,N40,0.0
H10,N41,0.0
H10,N42,0.0
I13,J01,0.0
I13,I10,0.023255813953488372
I13,K04,0.0
I13,E11,0.017543859649122806
I13,I50,0.010040160642570281
I13,E13,0.00796812749003984
I13,K20,0.0
I13,N05,0.0
I13,M45,0.0
I13,D35,0.0
I13,I12,0.6875
I13,I72,0.0
I13,I77,0.05555555555555555
I13,L98,0.05714285714285714
I13,I30,0.0
I13,I33,0.0
I13,L89,0.0
I13,N08,0.01282051282051282
I13,G61,0.0
I13,L28,0.0
I13,G60,0.0
I13,H57,0.0
I13,D52,0.0
I13,F09,0.0
I13,J41,0.0
I13,M46,0.0
N05,I10,0.0
N05,E13,0.0037735849056603774
N05,K20,0.0
N05,B99,0.011494252873563218
N05,M45,0.0
N05,D35,0.0
N05,I12,0.0
N05,I72,0.016129032258064516
N05,I77,0.0
N05,L98,0.0
N43,K40,0.007518796992481203
N43,K42,0.0
N43,D29,0.0
N43,N02,0.007874015748031496
N43,N40,0.0
N43,N41,0.0
N43,N42,0.0
D29,N41,0.0
D29,N40,0.0
D29,N42,0.08333333333333333
D29,N02,0.0
D29,N50,0.0
N02,N41,0.0
N02,N40,0.0
N02,N42,0.0
N40,D40,0.0
N40,N41,0.0
N40,C61,0.022900763358778626
N40,N32,0.0
N40,N21,0.0
N40,N42,0.0
N40,N50,0.029411764705882353
N41,D40,0.0
N41,N42,0.0
N41,N32,0.058823529411764705
N41,N21,0.0
N41,C61,0.008849557522123894
N41,C64,0.007462686567164179
N42,D40,0.0
N42,C61,0.0
N42,N32,0.0
N42,N21,0.0
N42,C64,0.0
A49,B27,0.05555555555555555
A49,J03,0.0
A49,J11,0.0
A49,J38,0.0
A49,E61,0.0
A49,E83,0.0
A49,D64,0.027522935779816515
A49,E03,0.0042643923240938165
A49,E21,0.0
B27,J03,0.0
B27,J11,0.0
B27,J38,0.0
B27,J36,0.0
B27,J35,0.0
J03,J11,0.0
J03,J38,0.0
J03,J36,0.0
J03,J35,0.0
J11,J38,0.0
J11,H60,0.0
J11,H66,0.0
J11,K04,0.0
J38,C32,0.0
J38,J37,0.0
J38,F17,0.0
J38,J01,0.0
J38,J42,0.0
J38,J43,0.0
J38,J93,0.0
J38,J02,0.0
J38,C13,0.0
E61,G00,0.0
E61,H02,0.0
E61,H04,0.0
E61,J01,0.0
E61,K00,0.0
E61,M43,0.0
E61,J35,0.0
E61,J36,0.0
E61,E88,0.0
E61,H47,0.0
E61,E66,0.0
E61,L08,0.0
E83,D64,0.024193548387096774
E83,D68,0.0
E83,E03,0.002061855670103093
E83,E21,0.04081632653061224
E83,D75,0.08163265306122448
D64,N19,0.04838709677419355
D64,E03,0.010968921389396709
D64,E21,0.017241379310344827
D64,D75,0.09090909090909091
D64,D68,0.008264462809917356
E03,E21,0.0
E21,D68,0.0
E21,D75,0.0
J36,G00,0.0
J36,H02,0.0
J36,H04,0.0
J36,J01,0.0
J36,K00,0.0
J36,M43,0.0
J36,J35,0.13043478260869565
J36,H69,0.0
J36,J32,0.0
J36,J34,0.0
J36,M95,0.0
J35,G00,0.0125
J35,H02,0.0
J35,H04,0.0
J35,J01,0.0
J35,K00,0.0
J35,M43,0.0
J35,H69,0.0
J35,J32,0.0
J35,J34,0.0
J35,M95,0.0
H60,H66,0.0
H60,K04,0.0
H66,E66,0.00392156862745098
H66,G25,0.0
H66,G47,0.0
H66,K04,0.0
K04,J30,0.0
K04,J42,0.0
K04,F17,0.0
K04,K08,0.0
K04,K12,0.0
K04,K07,0.0
K04,K09,0.0
K04,F32,0.0
K04,F48,0.0
K04,D52,0.0
K04,J41,0.0
K04,L71,0.0
K04,J13,0.0
K04,J39,0.0
K04,L08,0.0
K04,I30,0.0
K04,I33,0.0
K04,I20,0.0
K04,B00,0.0
K04,D51,0.0
K04,H49,0.0
K04,J82,0.0
K04,I48,0.0
K04,A48,0.0
K04,C76,0.0
K04,H18,0.0
K04,H61,0.0
C32,J37,0.0
C32,C13,0.0
J37,J42,0.0
J37,J01,0.0
J37,F17,0.0
J37,J93,0.0
J37,J43,0.0
J37,J02,0.0
F17,J20,0.0
F17,J42,0.06976744186046512
F17,J01,0.0
F17,E66,0.011194029850746268
F17,E78,0.008333333333333333
F17,I10,0.006896551724137931
F17,E87,0.0
F17,F10,0.08333333333333333
F17,F12,0.10526315789473684
F17,F20,0.012548262548262547
F17,F60,0.03571428571428571
F17,F63,0.037037037037037035
F17,J93,0.034482758620689655
F17,G45,0.0
F17,J15,0.029411764705882353
F17,L05,0.0
F17,D52,0.0
F17,J41,0.02631578947368421
F17,L71,0.0
F17,J13,0.0
F17,J39,0.0
F17,K08,0.0
F17,K12,0.0
F17,L08,0.0
F17,J43,0.0
F17,J02,0.0
F17,D51,0.0
